ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	score
ILMN_2530331	0.9446	0.832	0.216409	-6.45451	0.00628736	Gabrr3	gamma-aminobutyric acid (GABA) receptor, rho 3	0.000502213403212754
ILMN_1234988	0.308161	0.0743	-1.919348	-4.76772	-0.17735359	Gad1	glutamate decarboxylase 1	-0.200234187029721
ILMN_2621743	0.456578	0.15	-1.519567	-5.3619	-0.16050691	Gad1	glutamate decarboxylase 1	-0.132243046130963
ILMN_2668908	0.221628	0.0431	-2.210422	-4.28413	-0.06312257	Gad2	glutamic acid decarboxylase 2	-0.0861953041008703
ILMN_2947568	0.388282	0.11	1.698505	-5.1073	0.10254046	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	0.0982960350232404
ILMN_2742152	0.703037	0.369	0.926236	-6.04441	0.05639615	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	0.0244180460001387
ILMN_2900653	0.626602	0.286	1.107774	-5.86481	0.22509583	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	0.122369738989011
ILMN_2744890	0.190944	0.0337	2.338113	-4.0612	0.40820654	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	0.601031103764768
ILMN_2903945	0.276419	0.0615	2.02188	-4.60165	0.41794178	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	0.506179689915116
ILMN_2830860	0.863401	0.625	0.499219	-6.35009	0.01658655	Gadd45gip1	growth arrest and DNA-damage-inducible, gamma interacting protein 1	0.00338564629832163
ILMN_2837025	0.004189	0.0000874	-5.321131	1.64584	-0.20202248	Gak	cyclin G associated kinase	-0.480387162166133
ILMN_2776034	0.402501	0.117	1.66193	-5.16092	0.18456167	Gal	galanin	0.171977173485739
ILMN_1258028	0.491969	0.172	-1.435302	-5.47471	-0.10110563	Gal3st1	galactose-3-O-sulfotransferase 1	-0.0772923779924907
ILMN_3042923	0.773497	0.463	-0.753238	-6.18878	-0.02591134	Gal3st2	galactose-3-O-sulfotransferase 2	-0.00866524464419687
ILMN_3117688	0.805606	0.516	0.66482	-6.25194	0.02563704	Gal3st2	galactose-3-O-sulfotransferase 2	0.00736681109339512
ILMN_3033192	0.320691	0.0791	-1.884954	-4.82229	-0.05439105	Gal3st3	galactose-3-O-sulfotransferase 3	-0.0599293379772537
ILMN_3106849	0.715926	0.383	-0.899864	-6.06815	-0.0381554	Gal3st3	galactose-3-O-sulfotransferase 3	-0.0159032174997176
ILMN_2881155	0.320103	0.0788	1.886752	-4.81945	0.05188006	Gal3st4	galactose-3-O-sulfotransferase 4	0.0572482860450688
ILMN_1247261	0.212073	0.0401	2.248127	-4.21892	0.07846268	Galc	galactosylceramidase	0.109601036097302
ILMN_1244064	0.267327	0.0582	2.051398	-4.55293	0.08346059	Galc	galactosylceramidase	0.103080256396559
ILMN_1252690	0.954094	0.856	-0.184481	-6.46117	-0.00445429	Galc	galactosylceramidase	-0.000300781434736203
ILMN_2683811	0.483251	0.166	1.457871	-5.44496	0.08488849	Gale	galactose-4-epimerase, UDP	0.0662038467694927
ILMN_1237990	0.825603	0.548	0.614274	-6.28472	0.02556726	Gale	galactose-4-epimerase, UDP	0.00667866537828493
ILMN_2721360	0.210349	0.0395	2.256051	-4.20514	0.14413429	Galk1	galactokinase 1	0.202278481205818
ILMN_2665352	0.899629	0.708	0.381904	-6.40324	0.01595949	Galk2	galactokinase 2	0.00239339272423271
ILMN_2687156	0.322287	0.0798	-1.879867	-4.83031	-0.06707855	Galm	galactose mutarotase	-0.0736520539523855
ILMN_2998230	0.753742	0.432	-0.807278	-6.14659	-0.03301414	Galns	galactosamine (N-acetyl)-6-sulfate sulfatase	-0.0120341906149279
ILMN_2625681	0.094004	0.0116	2.876965	-3.06782	0.19083469	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1	0.195959301060298
ILMN_2625687	0.115129	0.0158	2.723872	-3.35711	0.16489646	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1	0.154807314215228
ILMN_2650439	0.157998	0.0253	2.485275	-3.7975	0.22116739	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1	0.353177666476105
ILMN_2625680	0.293665	0.0682	1.966391	-4.69214	0.15690306	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1	0.182982800236212
ILMN_2750011	0.869439	0.637	-0.48114	-6.35917	-0.02751204	Galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10	-0.00538852377201255
ILMN_2627238	0.887357	0.677	-0.425029	-6.38531	-0.01382621	Galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10	-0.00234231664313877
ILMN_2878781	0.991305	0.97	0.038317	-6.47812	0.00119017	Galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10	1.57438850283434E-05
ILMN_2700400	0.021848	0.0013	-3.9477	-0.97721	-0.11730981	Galnt11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11	-0.194803299470804
ILMN_1259226	0.684418	0.346	0.972879	-6.00094	0.03616919	Galnt12	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12	0.0166712441583053
ILMN_2711034	0.353997	0.0934	-1.792222	-4.9664	-0.05463533	Galnt13	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13	-0.0562554382026997
ILMN_2980157	0.781238	0.475	-0.733556	-6.20348	-0.02703526	Galnt15	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15	-0.00874067232345323
ILMN_1253278	0.872439	0.644	0.471502	-6.36389	0.01748527	Galnt15	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15	0.0033416822100295
ILMN_2736514	0.193206	0.0345	-2.325929	-4.08272	-0.14716883	Galnt18	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 18	-0.215187453026407
ILMN_1242677	0.757305	0.439	-0.794856	-6.15653	-0.02046146	Galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2	-0.00731569791764664
ILMN_1240257	0.851283	0.599	-0.537066	-6.33001	-0.05505484	Galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2	-0.012253730681648
ILMN_2884416	0.9855	0.951	0.063071	-6.47681	0.00742963	Galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2	0.000162110685946281
ILMN_1254361	0.818449	0.536	0.632854	-6.27295	0.02088792	Galnt3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3	0.0056571842060806
ILMN_1242032	0.684789	0.346	0.972378	-6.00141	0.03468182	Galnt4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4	0.0159856797753667
ILMN_2627386	0.563816	0.226	-1.263369	-5.68953	-0.03993868	Galnt6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6	-0.0257960563635925
ILMN_1222366	0.781238	0.475	0.73352	-6.2035	0.02004506	Galnt7	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7	0.00648069599345297
ILMN_2995549	0.001967	0.0000184	-6.171884	3.15316	-0.42092292	Galnt9	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9	-1.13909977091402
ILMN_1248479	0.491504	0.171	1.436562	-5.47305	0.05636028	Galntl5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5	0.0432285539793873
ILMN_2722260	0.800745	0.506	-0.681427	-6.24064	-0.01875745	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6	-0.00554938188790331
ILMN_2641914	0.139488	0.0209	-2.582147	-3.62044	-0.06118342	Galp	galanin-like peptide	-0.102779195315427
ILMN_2707749	0.395064	0.114	1.680259	-5.13415	0.04645002	Galr1	galanin receptor 1	0.0438067885173238
ILMN_2611343	0.869358	0.637	-0.481517	-6.35899	-0.01364398	Galr2	galanin receptor 2	-0.00267231766800513
ILMN_2887408	0.485982	0.168	1.449398	-5.45617	0.06602438	Galr3	galanin receptor 3	0.0511484743658046
ILMN_2677567	0.418797	0.126	1.618712	-5.22326	0.11606986	Galt	galactose-1-phosphate uridyl transferase	0.104419864880081
ILMN_2711442	0.55775	0.221	1.278159	-5.6719	0.08253687	Galt	galactose-1-phosphate uridyl transferase	0.0541118096778476
ILMN_2815506	0.795033	0.497	-0.696174	-6.23039	-0.06707806	Gamt	guanidinoacetate methyltransferase	-0.0203678243751622
ILMN_3091801	0.867766	0.634	-0.486736	-6.3564	-0.01537943	Gan	giant axonal neuropathy	-0.00304375440465594
ILMN_1237089	0.046129	0.00408	-3.388877	-2.07616	-0.20329331	Ganab	alpha glucosidase 2 alpha neutral subunit	-0.271605139668914
ILMN_1225535	0.566579	0.228	-1.256631	-5.69751	-0.05707876	Ganab	alpha glucosidase 2 alpha neutral subunit	-0.0366482827724244
ILMN_2940440	0.616866	0.275	-1.13367	-5.83697	-0.0527284	Ganab	alpha glucosidase 2 alpha neutral subunit	-0.0295630899866404
ILMN_2791355	0.512619	0.187	-1.384687	-5.54014	-0.15903887	Ganc	glucosidase, alpha; neutral C	-0.115805488077451
ILMN_1234990	0.837003	0.571	-0.578982	-6.30614	-0.02822359	Gap43	growth associated protein 43	-0.00686860270167357
ILMN_2588056	0.000834	0.00000162	-7.620024	5.46737	-0.39605571	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	-1.21938976578677
ILMN_1377924	0.002834	0.0000369	-5.784935	2.48072	-0.28414987	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	-0.723900252596244
ILMN_2611234	0.691181	0.355	0.954241	-6.01853	0.02605961	Gapdhs	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	0.0117208737084419
ILMN_1231000	0.944662	0.832	0.21614	-6.45457	0.00663058	Gapt	Grb2-binding adaptor, transmembrane	0.000529628675163252
ILMN_2880794	0.020094	0.00114	-4.011861	-0.85125	-0.21738723	Gapvd1	GTPase activating protein and VPS9 domains 1	-0.36889169524933
ILMN_1238871	0.100747	0.0129	-2.823927	-3.16855	-0.15981533	Gapvd1	GTPase activating protein and VPS9 domains 1	-0.159298787232114
ILMN_1240103	0.982008	0.939	-0.077364	-6.47577	-0.00275749	Gapvd1	GTPase activating protein and VPS9 domains 1	-7.53743559821219E-05
ILMN_1226280	0.265725	0.0576	-2.057422	-4.54294	-0.23071368	Gar1	GAR1 ribonucleoprotein	-0.285987490494692
ILMN_2892592	0.929753	0.788	0.274257	-6.43978	0.00945752	Garem	GRB2 associated, regulator of MAPK1	0.000978605367568181
ILMN_1235488	0.995345	0.98	0.025596	-6.47854	0.00219247	Garnl3	GTPase activating RANGAP domain-like 3	1.92365658264758E-05
ILMN_2678200	0.021926	0.00132	-3.942632	-0.98716	-0.30290048	Gars	glycyl-tRNA synthetase	-0.502524191119381
ILMN_1225226	0.326315	0.0816	-1.867894	-4.84914	-0.07467835	Gart	phosphoribosylglycinamide formyltransferase	-0.0812731832330236
ILMN_2622163	0.960404	0.876	0.158729	-6.46576	0.00601827	Gart	phosphoribosylglycinamide formyltransferase	0.000346025812971825
ILMN_2642397	0.789611	0.486	0.713678	-6.21795	0.02222391	Gas1	growth arrest specific 1	0.00696416734917903
ILMN_2512191	0.524498	0.196	1.355246	-5.57738	0.04822868	Gas2	growth arrest specific 2	0.0341335554564914
ILMN_1227503	0.540119	0.208	1.316741	-5.62513	0.05591034	Gas2l1	growth arrest-specific 2 like 1	0.0381273108006981
ILMN_3123759	0.753156	0.431	0.809026	-6.14518	0.04358007	Gas2l1	growth arrest-specific 2 like 1	0.0159295061529864
ILMN_1227009	0.928081	0.782	-0.281498	-6.43769	-0.01313102	Gas2l1	growth arrest-specific 2 like 1	-0.00140230426143607
ILMN_3047914	0.999337	0.999	-0.001616	-6.47888	-0.00005755	Gas2l1	growth arrest-specific 2 like 1	-2.50061525947182E-08
ILMN_2913263	0.465517	0.155	1.498354	-5.39074	0.06407415	Gas2l2	growth arrest-specific 2 like 2	0.051878808221682
ILMN_2686327	0.056388	0.00548	-3.244943	-2.35767	-0.32608507	Gas6	growth arrest specific 6	-0.407219375259183
ILMN_2683424	0.199287	0.0363	-2.30063	-4.12724	-0.07607266	Gas7	growth arrest specific 7	-0.10955173368188
ILMN_2924831	0.830797	0.558	-0.598667	-6.29434	-0.02547628	Gas7	growth arrest specific 7	-0.00645481809029054
ILMN_1239092	0.380794	0.106	-1.718664	-5.07741	-0.07441085	Gas8	growth arrest specific 8	-0.072527819055663
ILMN_1241636	0.197667	0.0357	-2.30829	-4.11379	-0.06447087	Gast	gastrin	-0.0933107392858989
ILMN_2935686	0.720752	0.389	0.888099	-6.07854	0.0245556	Gata1	GATA binding protein 1	0.0100690335696865
ILMN_1237279	0.915499	0.748	0.327458	-6.4232	0.00993576	Gata1	GATA binding protein 1	0.0012528834600022
ILMN_2612283	0.03952	0.00325	-3.499656	-1.85869	-0.12637428	Gata2	GATA binding protein 2	-0.177326249431861
ILMN_1248843	0.898319	0.704	0.386898	-6.40126	0.01117689	Gata3	GATA binding protein 3	0.00170366362176112
ILMN_2817903	0.624986	0.283	1.113165	-5.85906	0.05976206	Gata4	GATA binding protein 4	0.0327623719330112
ILMN_2596855	0.845509	0.59	0.550524	-6.32254	0.01578705	Gata5	GATA binding protein 5	0.00361757074960489
ILMN_2868133	0.917078	0.752	-0.32187	-6.42508	-0.01000595	Gata6	GATA binding protein 6	-0.00123855809793206
ILMN_2594205	0.149927	0.0234	2.525365	-3.72453	0.10128186	Gatad1	GATA zinc finger domain containing 1	0.165168851220006
ILMN_1259903	0.300885	0.0713	-1.94178	-4.73181	-0.05515965	Gatad1	GATA zinc finger domain containing 1	-0.0632631801147065
ILMN_2982097	0.420599	0.127	1.614847	-5.22878	0.09952245	Gatad1	GATA zinc finger domain containing 1	0.0891916493713468
ILMN_1251852	0.137327	0.0204	-2.595402	-3.59601	-0.08681342	Gatad2b	GATA zinc finger domain containing 2B	-0.146746786230585
ILMN_2755915	0.004966	0.000116	5.173055	1.37301	0.2581129	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	0.594690388315467
ILMN_2647156	0.015129	0.00074	4.227934	-0.42852	0.32954126	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	0.599827632591641
ILMN_1257501	0.143254	0.0217	2.563224	-3.65522	0.15927201	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	0.26495540190588
ILMN_2901655	0.595308	0.255	1.185117	-5.78005	0.04736787	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	0.0281109275834279
ILMN_2807665	0.022394	0.00136	-3.928508	-1.01491	-0.3358966	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C	-0.554185161193906
ILMN_2736337	0.993182	0.974	0.032537	-6.47833	0.00112346	Gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	1.28535543051506E-05
ILMN_3036708	0.87187	0.642	0.474823	-6.36227	0.04110386	Gatsl2	GATS protein-like 2	0.00791105326116178
ILMN_3110679	0.958045	0.869	-0.167969	-6.46419	-0.0066511	Gatsl2	GATS protein-like 2	-0.000405585564862274
ILMN_2759563	0.147962	0.0229	2.536722	-3.70378	0.15553668	Gatsl3	GATS protein-like 3	0.255105743730655
ILMN_1234545	0.454214	0.148	-1.524786	-5.35475	-0.04550714	Gba	glucosidase, beta, acid	-0.0377590162808815
ILMN_3130172	0.58214	0.242	1.218146	-5.74242	0.14126721	Gba	glucosidase, beta, acid	0.0870466840928156
ILMN_2900042	0.021383	0.00126	-3.966284	-0.94071	-0.15957426	Gba2	glucosidase beta 2	-0.266478061668369
ILMN_2703585	0.716683	0.383	-0.898526	-6.06934	-0.04728143	Gbas	glioblastoma amplified sequence	-0.0197069579925167
ILMN_2592690	0.982654	0.942	0.074035	-6.47603	0.00285089	Gbe1	glucan (1,4-alpha-), branching enzyme 1	7.39780217368139E-05
ILMN_2940559	0.001418	0.00000795	-6.652865	3.9573	-0.38449095	Gbf1	golgi-specific brefeldin A-resistance factor 1	-1.0951547119092
ILMN_2623799	0.914945	0.746	-0.329943	-6.42235	-0.00827326	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	-0.00105286476822347
ILMN_2808485	0.369065	0.1	-1.752149	-5.02725	-0.05879552	Gbp10	guanylate-binding protein 10	-0.05879552
ILMN_2837493	0.904791	0.722	0.363125	-6.41047	0.01159924	Gbp11	guanylate binding protein 11	0.00164086099646234
ILMN_3122961	0.899149	0.707	0.383681	-6.40254	0.06469639	Gbp2	guanylate binding protein 2	0.00974202033142442
ILMN_2605602	0.941836	0.821	0.230243	-6.4513	0.00705791	Gbp2	guanylate binding protein 2	0.000604558287935128
ILMN_3047389	0.991213	0.97	-0.038684	-6.4781	-0.00143578	Gbp2	guanylate binding protein 2	-1.8992879375211E-05
ILMN_1233293	0.800745	0.506	0.681191	-6.2408	0.02370365	Gbp2b	guanylate binding protein 2b	0.0070127126015103
ILMN_1244513	0.126214	0.018	2.657972	-3.48014	0.26306151	Gbp3	guanylate binding protein 3	0.236464010300464
ILMN_2918002	0.136768	0.0202	2.598915	-3.58953	0.18938564	Gbp3	guanylate binding protein 3	0.320942115472475
ILMN_2606792	0.897196	0.702	-0.390369	-6.39987	-0.01351334	Gbp4	guanylate binding protein 4	-0.00207649884917182
ILMN_1244866	0.755193	0.436	-0.801213	-6.15146	-0.02810382	Gbp5	guanylate binding protein 5	-0.0101318068131637
ILMN_2860645	0.717504	0.384	0.896943	-6.07074	0.02551367	Gbp7	guanylate binding protein 7	0.0106052359707909
ILMN_2860649	0.806313	0.517	0.663609	-6.25276	0.03175821	Gbp7	guanylate binding protein 7	0.00909902749940853
ILMN_2646187	0.889371	0.683	-0.416924	-6.38882	-0.0119023	Gbp8	guanylate-binding protein 8	-0.00197077445857129
ILMN_2603001	0.617902	0.276	-1.130646	-5.84024	-0.03313619	Gbp9	guanylate-binding protein 9	-0.0185261428839614
ILMN_2641863	0.85592	0.608	-0.524151	-6.33702	-0.01417756	Gbp9	guanylate-binding protein 9	-0.00306371997064604
ILMN_2666236	0.942583	0.825	-0.225589	-6.45241	-0.0067896	Gbx1	gastrulation brain homeobox 1	-0.000567244270925429
ILMN_1249766	0.444471	0.142	-1.550442	-5.31939	-0.25286627	Gbx2	gastrulation brain homeobox 2	-0.214357684391381
ILMN_1224923	0.693532	0.358	0.94887	-6.02355	0.02284382	Gc	group specific component	0.0101910158382921
ILMN_2688888	0.562325	0.225	1.267026	-5.68519	0.04768247	Gca	grancalcin	0.0308895376456305
ILMN_2733482	0.587401	0.247	1.203896	-5.75876	0.02910025	Gca	grancalcin	0.0176726704859054
ILMN_2875336	0.960016	0.874	0.161181	-6.46536	0.00584643	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	0.000341949314903247
ILMN_1216797	0.648243	0.307	1.056848	-5.91799	0.03737408	Gcc1	golgi coiled coil 1	0.0191677313838456
ILMN_3003335	0.007213	0.000226	-4.826453	0.72346	-0.25109233	Gcc2	GRIP and coiled-coil domain containing 2	-0.537810661176274
ILMN_2691802	0.955077	0.86	-0.179842	-6.46205	-0.00528012	Gcc2	GRIP and coiled-coil domain containing 2	-0.000345856037619813
ILMN_1228907	0.850508	0.598	-0.538368	-6.3293	-0.01634444	Gcdh	glutaryl-Coenzyme A dehydrogenase	-0.00364969410037246
ILMN_3136542	0.906131	0.726	0.357209	-6.41267	0.02958712	Gcdh	glutaryl-Coenzyme A dehydrogenase	0.00411448489095184
ILMN_1222337	0.952051	0.851	-0.191314	-6.45983	-0.0048169	Gcdh	glutaryl-Coenzyme A dehydrogenase	-0.000337522302028549
ILMN_2607657	0.531983	0.202	1.336117	-5.60124	0.04087608	Gcfc2	GC-rich sequence DNA binding factor 2	0.0283945129943903
ILMN_1224611	0.987627	0.959	0.052073	-6.47747	0.00156143	Gcfc2	GC-rich sequence DNA binding factor 2	2.83889722055108E-05
ILMN_1247347	0.859432	0.616	-0.512149	-6.34339	-0.01346226	Gcg	glucagon	-0.00283271916185734
ILMN_2874278	0.913626	0.744	-0.333078	-6.42128	-0.01477703	Gcgr	glucagon receptor	-0.00189777058425048
ILMN_2606295	0.446202	0.143	1.545378	-5.3264	0.11011134	Gch1	GTP cyclohydrolase 1	0.0930070807644318
ILMN_2753029	0.75585	0.436	-0.800171	-6.15229	-0.04015163	Gch1	GTP cyclohydrolase 1	-0.0144752050928888
ILMN_2655126	0.104673	0.0136	2.796537	-3.22036	0.10473614	Gchfr	GTP cyclohydrolase I feedback regulator	0.10265873306641
ILMN_2744603	0.589705	0.25	1.198287	-5.76515	0.04004191	Gchfr	GTP cyclohydrolase I feedback regulator	0.0241076319873551
ILMN_2698004	0.071177	0.00771	3.077594	-2.68273	0.15254971	Gck	glucokinase	0.175075249114152
ILMN_2710811	0.983849	0.945	0.069832	-6.47634	0.0023618	Gckr	glucokinase regulatory protein	5.80251546628228E-05
ILMN_2608016	0.965877	0.892	0.137868	-6.46898	0.00382154	Gclc	glutamate-cysteine ligase, catalytic subunit	0.000189682694407471
ILMN_1256354	0.910379	0.736	0.343474	-6.41764	0.01778881	Gclm	glutamate-cysteine ligase, modifier subunit	0.00236808526753496
ILMN_2591993	0.868372	0.635	0.484939	-6.35729	0.01483758	Gcm1	glial cells missing homolog 1 (Drosophila)	0.00292636062908229
ILMN_1224507	0.802513	0.508	0.677858	-6.24309	0.02381154	Gcm2	glial cells missing homolog 2 (Drosophila)	0.00700383798040297
ILMN_2672297	0.295621	0.0691	1.959072	-4.70397	0.0618125	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	0.0717347631966824
ILMN_1256299	0.853044	0.603	0.531736	-6.33293	0.03363016	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	0.00738796394195677
ILMN_1239547	0.981831	0.938	0.078734	-6.47565	0.00277009	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	7.70006394345374E-05
ILMN_1227951	0.809007	0.521	-0.657233	-6.25702	-0.05815579	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	-0.0164675258997147
ILMN_2678801	0.875708	0.652	0.459659	-6.36955	0.01607587	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	0.0029861315032011
ILMN_2726579	0.917162	0.752	0.321512	-6.4252	0.00979932	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	0.00121298099033351
ILMN_2609197	0.953028	0.854	0.187625	-6.46056	0.00595917	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	0.000408454200726202
ILMN_3161657	0.959248	0.872	0.163507	-6.46496	0.00531557	Gcnt7	glucosaminyl (N-acetyl) transferase family member 7	0.000316188788186994
